"tit_projeto" "descricao" "autor_situacao"
ALDACIR OLIBONI
Situação
ARQUIVADO
Veto
VETO TOTAL MANTIDO"
"332" "PROC. 04943/08 - PLCL 016/08" "Inclui paragrafo 3 no art. 43 da lei complementar n. 234, de 10 de outubro de 1990, que institui, em porto alegre, o codigo municipal de limpeza urbana, e alteracoes posteriores, excetuando do rol de atos lesivos a limpeza urbana a deposicao, nos locais em que determina, de animais mortos, ou partes deles, utilizados em cultos e liturgias de..." "Autor
GUILHERME BARBOSA
Situação
PARA ARQUIVAR"
"333" "PROC. 04677/08 - PLCL 015/08" "Acrescenta inc. xxv no art. 70 da lei complementar n. 7, de 7 de dezembro de 1973 - que institui e disciplina os tributos de competencia do municipio -, e alteracoes posteriores, isentando do pagamento do imposto sobre a propriedade predial e territorial urbana, sob as condicoes que determina, proprietario de imovel cuja area tenha sido reduzida..." "Autor
CARLOS COMASSETTO
Situação
PARA CIENCIA"
"334" "PROC. 04586/08 - PLCL 014/08" "Dispoe sobre a elaboracao, a redacao, a alteracao e a consolidacao das leis referidas no art. 72 da lei organica do municipio de porto alegre, sobre os projetos de leis, bem como sobre os atos normativos expedidos pelos poderes legislativo e executivo municipais, revoga a lei complementar n. 452, de 31 de julho de 2000, e da outras providencias." "Autor
SEBASTIAO MELO, ALDACIR OLIBONI, CARLOS TODESCHINI, CLAUDIO SEBENELO, ERVINO BESSON, MARISTELA MENEGHETTI
Situação
ARQUIVADO"
"335" "PROC. 03705/08 - PLCL 013/08" "Altera a ementa e os arts. 1, 2 e 3 da lei complementar n. 555, de 13 de julho de 2006, alterada pela lei complementar n. 574, de 7 de julho 2007, alterando a abrangencia da proibicao ao uso de produtos fumigenos em recintos no municipio de porto alegre, a definicao desses recintos e as sancoes previstas ao nao-cumprimento dessa lei complementar." "Autor
BETO MOESCH, DR. RAUL
Situação
ARQUIVADO"
"336" "PROC. 03571/08 - PLCL 012/08" "Dispoe sobre a regularizacao de edificacoes executadas sem licenca do executivo municipal e da outras providencias." "Autor
JOAO ANTONIO DIB
Situação
ARQUIVADO"
"337" "PROC. 03364/08 - PLCL 011/08" "Altera o ''caput'' e a al. ''a'' do inc. i do artigo 16 da lei complementar 197, de 21 de marco de 1989 que institui e disciplina o imposto sobre a transmissao ''inter-vivos'', por ato oneroso, de bens imoveis e de direitos reais a eles relativos, e alteracoes posteriores, incluindo as aquisicoes mediante consorcio imobiliario nos percentuais de..." "Autor
BERNARDINO VENDRUSCOLO
Situação
ARQUIVADO"
"338" "PROC. 02830/08 - PLCL 010/08" "Altera o art. 3 da lei complementar n. 444, de 30 de marco de 2000, que autoriza o poder executivo do municipio de porto alegre a criar o conselho municipal do idoso e da outras providencias, para estabelecer composicao paritaria do conselho municipal do idoso." "Autor
CLAUDIO SEBENELO
Situação
ARQUIVADO"
"339" "PROC. 02672/08 - PLCL 009/08" "Altera o art. 3 da lei complementar n. 444, de 30 de marco de 2000, que autoriza o poder executivo do municipio de porto alegre a criar o conselho municipal do idoso e da outras providencias, alterando a composicao desse conselho." "Autor
CLAUDIO SEBENELO
Situação
ARQUIVADO ART 108"
"340" "PROC. 02645/08 - PLCL 008/08" "Institui, no municipio de porto alegre, o programa posse responsavel de animais domesticos e da outras providencias." "Autor
CARLOS TODESCHINI
Situação
ARQUIVADO"
"341" "PROC. 02586/08 - PLCL 007/08" "Institui a comissao bipartite paritaria permanente de seguranca e saude no trabalho - cbpp-sst -, no municipio de porto alegre, e da outras providencias." "Autor
CARLOS TODESCHINI
Situação
ARQUIVADO"
"342" "PROC. 02486/08 - PLCL 006/08" "Classifica como empreendimento de impacto de segundo nivel o projeto de revitalizacao urbana do trecho da orla do guaiba localizado na ueu 4036, denominado pontal do estaleiro, e da outras providencias (ver processo n. 6853/08 - referendo pontal do estaleiro/cais maua/porto maua/cais do porto)." "Autor
ALCEU BRASINHA, ALMERINDO FILHO, BERNARDINO VENDRUSCOLO, DR. GOULART, ELIAS VIDAL, ELOI GUIMARAES, ERVINO BESSON, HAROLDO DE SOUZA, JOAO CARLOS NEDEL, JOSE ISMAEL HEINEN, LUIZ BRAZ, MARISTELA MENEGHETTI, MAURICIO DZIEDRICKI, NEREU D'AVILA, NILO SANTOS
Situação
ARQUIVADO
Veto
VETO TOTAL MANTIDO"
"343" "PROC. 02354/08 - PLCL 005/08" "Altera o inc. i do art. 82 da lei complementar n. 07, de 7 de dezembro de 1973 - que institui e disciplina os tributos de competencia do municipio -, e alteracoes posteriores, prorrogando para o quinto dia util de janeiro o prazo de pagamento em parcela unica de tributos com reducao de 20% (vinte por cento)." "Autor
CARLOS TODESCHINI
Situação
ARQUIVADO ART 108"
"344" "PROC. 02192/08 - PLCL 004/08" "Altera o art. 91-a da lei complementar n. 12, de 7 de janeiro de 1975, que institui posturas para o municipio de porto alegre e da outras providencias, e alteracoes posteriores, aumentando o valor da multa prevista em caso de pichacao e determinando procedimentos a serem adotados quando o autor da pichacao for crianca ou adolescente." "Autor
ALMERINDO FILHO
Situação
ARQUIVADO"
"345" "PROC. 01947/08 - PLCL 003/08" "Prorroga o prazo previsto na al. a do paragrafo 2 do art. 18 da lei complementar n. 197, de 21 de marco de 1989, que institui e disciplina o imposto sobre a transmissao inter-vivos, por ato oneroso, de bens imoveis e de direitos reais a eles relativos, e alteracoes posteriores." "Autor
BERNARDINO VENDRUSCOLO
Situação
PARA ARQUIVAR"
"346" "PROC. 01854/08 - PLCL 002/08" "Inclui paragrafo unico no art. 2 da lei complementar n. 332, de 22 de dezembro de 1994, que determina a obrigatoriedade da colocacao da numeracao predial em local visivel, alterada pela lei complementar n. 492, de 8 de agosto 2003, obrigando a colocacao da numeracao predial nos paineis comerciais colocados a frente de estabelecimentos." "Autor
JOSE ISMAEL HEINEN
Situação
ARQUIVADO"
"347" "PROC. 00852/08 - PLCL 023/08" "Altera o caput do art. 21 e o caput do art. 22 e inclui paragrafo 3 no art. 22, todos da lei complementar n. 626, de 15 de julho de 2009 - que institui o plano diretor cicloviario integrado e da outras providencias -, dispondo sobre os locais onde devem ser construidos estacionamentos de bicicletas, e revoga a lei n. 6781, de 4 de janeiro de 1991." "Autor
NILO SANTOS
Situação
ARQUIVADO ART 108"
"348" "PROC. 09908/07 - PLCL 027/07" "Altera o nome do capitulo iii, o art. 194, o caput do art. 195, o caput e o paragrafo 1 do art. 196, o caput do art. 198 e o art. 199 no titulo xii da lei complementar n. 284, de 27 de outubro de 1992, e alteracoes posteriores - que institui o codigo de edificacoes de porto alegre e da outras providencias -, prevendo separacao dos residuos..." "Autor
CLAUDIO SEBENELO
Situação
ARQUIVADO ART 108"
"349" "PROC. 09768/07 - PLCL 026/07" "Altera o ''caput'' e inclui paragrafo 3, ambos no art. 4 da lei complementar n. 317, de 22 de marco de 1994, alterada pela lei complementar n. 539, de 29 de dezembro de 2005, que disciplina a afixacao de placas indicativas com nomes de logradouros, na zona urbana do municipio, em imoveis localizados em esquinas, estabelecendo o conteudo dessas..." "Autor
SOFIA CAVEDON
Situação
ARQUIVADO"
"350" "PROC. 09282/07 - PLCL 028/07" "Institui o estatuto do pedestre, assegura os direitos e fixa os deveres do pedestre, assegura direitos a pessoa portadora de deficiencia - ppd - e a pessoa com restricao de mobilidade - pcrm -, cria o conselho municipal dos direitos e deveres do pedestre - consepe - e estabelece as suas competencias e a sua composicao, institui a semana do..." "Autor
NEREU D'AVILA
Situação
ARQUIVADO"
"351" "PROC. 09065/07 - PLCL 025/07" "Concede temporariamente a isencao de pagamento do imposto sobre a propriedade predial e territorial urbana - iptu - e do imposto sobre servicos de qualquer natureza - issqn - aos contribuintes residentes e domiciliados ao longo da avenida baltazar de oliveira garcia, no trecho diretamente afetado pela paralisacao das obras que fazem parte do..." "Autor
CARLOS TODESCHINI
Situação
ARQUIVADO"
"352" "PROC. 07923/07 - PLCL 024/07" "Institui o programa de substituicao progressiva da utilizacao do oleo diesel convencional e da mistura oleo diesel/biodiesel - b2 - pelo biodiesel - b100 - nos onibus e nos lotacoes do sistema de transporte publico de passageiros de porto alegre e da outras providencias." "Autor
CARLOS TODESCHINI
Situação
ARQUIVADO
Veto
VETO PARCIAL (PARTE MANTIDO\PARTE REJEITADO)"
"353" "PROC. 05362/07 - PLCL 022/07" "Altera o inc. i do art. 82 da lei complementar n. 7, de 7 de dezembro de 1973 - codigo tributario municipal -, e alteracoes posteriores, alterando a data referencial para o pagamento, em parcela unica, com reducao de 20% (vinte por cento), do valor do imposto sobre a propriedade predial e territorial urbana (iptu), da taxa de coleta de lixo..." "Autor
CARLOS TODESCHINI
Situação
ARQUIVADO"
"354" "PROC. 04808/07 - PLCL 021/07" "Inclui o 5 no art.72 da lei complementar n. 434, de 1 de dezembro de 1999 - plano diretor de desenvolvimento urbano ambiental (pddua) -, e alteracoes posteriores, determinando o bloqueio total de sinais de radiofrequencia basica de telefonia celular no espaco aereo correspondente as areas dos equipamentos urbanos de seguranca publica destinados..." "Autor
CARLOS COMASSETTO
Situação
ARQUIVADO"
"355" "PROC. 04484/07 - PLCL 020/07" "Altera o 1 do art. 136 da lei complementar n. 395, de 26 de dezembro de 1996, e alteracoes posteriores, que institui o codigo municipal de saude do municipio de porto alegre e da outras providencias, alterando o total de animais das especies canina e felina na caracterizacao de canil ou gatil de propriedade privada." "Autor
CLAUDIO SEBENELO
Situação
ARQUIVADO ART 108"
"356" "PROC. 04301/07 - PLCL 023/07" "Altera o caput do art. 4 da lei complementar n. 317, de 22 de marco de 1994, alterada pela lei complementar n. 539, de 29 de dezembro de 2005, que disciplina a afixacao de placas indicativas com nomes de logradouros, na zona urbana do municipio, em imoveis localizados em esquinas, estabelecendo as dimensoes dessas placas." "Autor
MARIA LUIZA
Situação
ARQUIVADO ART 108"
"357" "PROC. 04114/07 - PLCL 018/07" "Inclui inc. x no art. 43 da lei complementar n 234, de 10 de
Outubro de 1990, e alteracoes posteriores, que institui, em
Porto alegre, o codigo municipal de limpeza urbana,
Incluindo acao no rol de atos lesivos a limpeza urbana." "Autor
ALMERINDO FILHO
Situação
ARQUIVADO"
"358" "PROC. 04018/07 - PLCL 019/07" "Altera o art. 65 e inclui o paragrafo 9 no art. 67 e o
Paragrafo 3 no art. 67-a da lei complementar n 7, de 7 de
Dezembro de 1973, e alteracoes posteriores, que institui e
Disciplina os tributos de competencia do municipio,
Estabelecendo prazos para decisoes sobre consultas,
Reclamacoes e recursos e para julgamento de recursos de
Que..." "Autor
SEBASTIAO MELO
Situação
ARQUIVADO ART 108"
"359" "PROC. 03702/07 - PLCL 016/07" "Acrescenta o inciso xxx ao art. 18 da lei complementar n. 12, de 07 de janeiro de 1975, e alteracoes posteriores, que institui posturas para o municipio de porto alegre e da outras providencias, proibindo o furto de fios e de cabos de cobre e aluminio dos postes da rede eletrica instalada nos logradouros publicos e cominando pena ao..." "Autor
PROFESSOR GARCIA
Situação
ARQUIVADO"
"360" "PROC. 03470/07 - PLCL 015/07" "Acrescenta art. 39-a na lei complementar n. 234, de 10 de outubro 1990, e alteracoes posteriores, que institui, em porto alegre, o codigo municipal de limpeza urbana, obrigando o executivo municipal a instalar caixas coletoras de lixo seletivo nos parquimetros no municipio de porto alegre." "Autor
HAROLDO DE SOUZA
Situação
ARQUIVADO( ART.19, II, J / ART 56 - OBICE)"
"361" "PROC. 03469/07 - PLCL 014/07" "Acrescenta paragrafo unico ao art. 160 da lei complementar n. 395, de 26 de dezembro de 1996, e alteracoes posteriores, que institui o codigo municipal de saude do municipio de porto alegre e da outras providencias, determinando aos estabelecimentos de saude a disponibilizacao de macas especiais para o atendimento de pacientes obesos." "Autor
HAROLDO DE SOUZA
Situação
ARQUIVADO"
"362" "PROC. 03159/07 - PLCL 013/07" "Inclui al. aa no 3 do art. 20 da lei complementar n.07, de 07 de dezembro de 1973, que institui e disciplina os tributos de competencia do municipio, e alteracoes posteriores, incluindo a categoria profissional dos estatisticos no rol de servicos prestados por sociedades sujeitas ao calculo do imposto de que trata o 2 do mesmo artigo." "Autor
COMISS ECONOM FINANCAS ORCAM E MERCOSUL
Situação
ARQUIVADO"
"363" "PROC. 02852/07 - PLCL 012/07" "Inclui inc. vi no art. 10 da lei complementar n. 284, de 27 de outubro de 1992 - codigo de edificacoes de porto alegre -, e alteracoes posteriores, atribuindo responsabilidade ao proprietario ou usuario de edificacao." "Autor
JOAO ANTONIO DIB
Situação
ARQUIVADO"
"364" "PROC. 02652/07 - PLCL 017/07" "Cria o conselho municipal de planejamento familiar - complafam -, estabelece suas competencias e sua composicao e da outras providencias." "Autor
DR. RAUL
Situação
ARQUIVADO"
"365" "PROC. 02610/07 - PLCL 011/07" "Altera o paragrafo 2. do art. 3. da lei complementar n. 7, de 7 de dezembro de 1973, e alteracoes posteriores, que institui e disciplina os tributos de competencia do municipio, excluindo a condicao de tributacao pelo imposto territorial rural - itr -, para que o imovel nao seja abrangido pelo imposto sobre a propriedade predial e territorial..." "Autor
NEWTON BRAGA ROSA, ERVINO BESSON
Situação
ARQUIVADO"
"366" "PROC. 02554/07 - PLCL 010/07" "Altera o art. 77 da lei complementar n. 12, de 7 de janeiro de 1975, e alteracoes posteriores, que institui posturas para o municipio de porto alegre e da outras providencias, ampliando as acoes consideradas como maus-tratos aos animais." "Autor
CLAUDIO SEBENELO
Situação
ARQUIVADO ART 108"
"367" "PROC. 02503/07 - PLCL 009/07" "Altera o art. 50 da lei complementar n. 170, de 31 de dezembro de 1987, e alteracoes posteriores, que revoga a lei complementar n. 32 de 07/01/77, estabelece normas para instalacoes hidrossanitarias e servicos publicos de abastecimento de agua e esgotamento sanitario prestados pelo departamento municipal de agua e esgotos, e da outras..." "Autor
PROFESSOR GARCIA
Situação
ARQUIVADO
Veto
VETO TOTAL MANTIDO"
"368" "PROC. 01446/07 - PLCL 008/07" "Inclui paragrafo 14 ao art. 70 da lei complementar n. 7, de 7 de dezembro de 1973, e alteracoes posteiores, que institui e disciplina os tributos de competencia do municipio, concedendo, para a hipotese prevista no inc. xvii desse artigo, abatimento na base de calculo para a aplicacao da aliquota do iptu (imposto predial e territorial urbno),..." "Autor
LUIZ BRAZ
Situação
ARQUIVADO"
"369" "PROC. 01348/07 - PLCL 007/07" "Altera os arts. 21, 34 e 35 da lei complementar n. 170, de 24 de dezembro de 1987, e alteracoes posteriores, desconsiderando como erro a diferenca que nao ultrapassar 3% (tres por cento) no volume de agua medido pelo hidrometro, obrigando o dmae - departamento municipal de agua e esgotos - a creditar ao usuario o valor excedente cobrado no..." "Autor
NEUZA CANABARRO
Situação
ARQUIVADO( ART.19, II, J / ART 56 - OBICE)"
"370" "PROC. 01312/07 - PLCL 006/07" "Altera a ementa, o art. 1 e o art. 3 da lei complementar n. 493, de 19 de agosto de 2003 (que dispoe sobre seguranca em estabelecimentos comerciais e congeneres, altera a lei complementar n. 284, de 27 de outubro de 1992, e alteracoes posteriores, e da outras providencias), incluindo proibicao de qualquer atividade ligada ao transporte de..." "Autor
PROFESSOR GARCIA
Situação
ARQUIVADO"
"371" "PROC. 01168/07 - PLCL 005/07" "Cria o conselho municipal de acompanhamento e controle social do fundo de manutencao e desenvolvimento da educacao basica e de valorizacao dos profissionais da educacao - conselho municipal do fundeb - dispoe sobre a atuacao dos membros e competencias desse conselho, revoga a lei complementar n. 421, de 28 de agosto de 1998, e da outras..." "Autor
SOFIA CAVEDON
Situação
ARQUIVADO"
"372" "PROC. 01139/07 - PLCL 004/07" "Altera os limites da subunidade 01 da ueu (unidade de estruturacao urbana) 022 da mz (macrozona) 02, institui a subunidade 03 na ueu 022 da mz 02, com base no inc. iii do art. 162 da lei complementar n. 434, de 1 de dezembro de 1999 (plano diretor de desenvolvimento urbano ambiental - pddua), e alteracoes posteriores, identifica a subunidade..." "Autor
NEWTON BRAGA ROSA
Situação
ARQUIVADO ART 108"
"373" "PROC. 01069/07 - PLCL 003/07" "Institui procedimentos de consulta popular para denominacao de logradouros publicos." "Autor
NEUZA CANABARRO
Situação
ARQUIVADO"
"374" "PROC. 00517/07 - PLCL 002/07" "Autoriza o executivo municipal a conceder desconto de ate 50% (cinquenta por cento) no pagamento do imposto sobre a propriedade predial e territorial urabana (iptu) de imoveis residenciais que tenham, em sua testada, ponto de onibus do transporte coletivo urbano." "Autor
NEUZA CANABARRO
Situação
ARQUIVADO( ART.19, II, J / ART 56 - OBICE)"
"375" "PROC. 00516/07 - PLCL 001/07" "Acrescenta o inciso xxv ao art. 70 da lei complementar n. 07, de 07 de dezembro de 1973, que institui e disciplina os tributos de competencia do municipio, para isentar do iptu os imoveis prediais residenciais e mistos nao atendidos por rede de esgoto cloacal." "Autor
NEUZA CANABARRO
Situação
ARQUIVADO"
"376" "PROC. 05924/06 - PLCL 034/06" "Acrescenta paragrafo 5 ao art. 98 da lei complementar n. 133, de 31 de dezembro de 1985, e alteracoes posteriores, que estabelece o estatuto dos funcionarios publicos do municipio de porto alegre, concedendo o pagamento da gratificacao natalina ate o terceiro dia anterior a data de aniversario natalicio do funcionario que a requeira com..." "Autor
NEUZA CANABARRO
Situação
ARQUIVADO"
"377" "PROC. 05839/06 - PLCL 033/06" "Inclui paragrafos primeiro e segundo no artigo 29 de lei complementar n. 197, de 21 de marco de 1989, que institui e disciplina o imposto sobre a transmissao inter-vivos, por ato oneroso, de bens imoveis e de diretores reais a eles relativos, e alteracoes posteriores, dispondo sobre a possibilidade da apresentacao, pelo contribuinte, de ate..." "Autor
BERNARDINO VENDRUSCOLO
Situação
ARQUIVADO
Veto
VETO TOTAL MANTIDO"
"378" "PROC. 05405/06 - PLCL 030/06" "Altera a alinea a do paragrafo 2, do art. 18 da lei complementar n. 197, de 21 de marco de 1989, que institui e disciplina o imposto sobre a transmissao inter-vivos, por ato oneroso, de bens imoveis e de direitos reais a eles relativos, e alteracoes posteriores, ampliando para 24 meses o prazo de solicitacao do parcelamento do imposto." "Autor
BERNARDINO VENDRUSCOLO
Situação
ARQUIVADO"
"379" "PROC. 05289/06 - PLCL 031/06" "Altera o paragrafo unico do art. 142 e o art. 144 da lei complementar n. 395, de 26 de dezembro de 1996, alterada pela lei complementar n. 504, de 26 de maio de 2004, que institui o codigo municipal de saude do municipio de porto alegre e da outras providencias, determinando condicoes para a conducao de caes das racas american pit bul terrier,..." "Autor
MONICA LEAL.
Situação
ARQUIVADO"
"380" "PROC. 05128/06 - PLCL 029/06" "Acrescenta paragrafo 18 ao artigo 5 da lei complementar, 242, alterada pelas leis complementares n. 251, de 25 de julho de 1991, n. 445 de 19 de abril de 2000, n. 526 de 25 de julho de 1991, que disciplina a concessao do direito real de uso aos ocupantes da area de propriedade do poder publico municipal." "Autor
CASSIA CARPES
Situação
POR SOLICITACAO"
"381" "PROC. 05072/06 - PLCL 028/06" "Altera o art. 36 e acrescenta inc. ix no art. 87 da lei complementar n. 12, de 7 de janeiro de 1975, e alteracoes posteriores, que institui posturas para o municipio de porto alegre e da outras providencias, incluindo a utilizacao de carro de som no rol de anuncios de propaganda." "Autor
JOAO BOSCO VAZ
Situação
ARQUIVADO"
"382" "PROC. 04536/06 - PLCL 025/06" "Modifica os limites da subunidade 01 da ueu 12 na mz 5, na extremidade da rua do amapa, e inclui o parque municipal gabriel knijnik nesta unidade, nos termos do inciso iii, do artigo 162, da lei complementar n. 434, de 1 de dezembro de 1999." "Autor
JOAO ANTONIO DIB
Situação
ARQUIVADO"
"383" "PROC. 04412/06 - PLCL 023/06" "Altera a redacao do paragrafo 2 do art. 1 e do inciso i do art. 2 da lei complementar n. 555, de 13 de julho de 2006, que proibe o uso de produtos fumigenos em recintos coletivos e em recintos de trabalho coletivo, exceto para as areas destinadas exclusivamente a esse fim, desde que devidamente isoladas e com arejamento conveniente, excluindo do..." "Autor
ALCEU BRASINHA
Situação
ARQUIVADO"
"384" "PROC. 04350/06 - PLCL 024/06" "Altera o inciso ix do art. 18, da lei complementar n. 12, de 07de janeiro de 1975, e alteracoes posteriores, que institui posturas para o municipio de porto alegre, acrescentando a proibicao do uso de correntes ou artefatos de protecao nos canteiros centrais das vias publicas e nos equipamentos publicos a que se refere a lei complementar n. 136,..." "Autor
PROFESSOR GARCIA
Situação
ARQUIVADO"
"385" "PROC. 04190/06 - PLCL 021/06" "Viabiliza a regularizacao das atividades existentes e consolidadas nas ruas proximas e adjacentes a rua oscar pereira, com alteracao no codigo do regime de atividades, mediante o ajuste do modelo espacial anexo 1, da lei complementar n. 434, de 01 de dezembro de 1999, e alteracoes posteriores." "Autor
DR. GOULART
Situação
P - PARA CONSULTA
Veto
VETO TOTAL MANTIDO"
"386" "PROC. 04117/06 - PLCL 022/06" "Institui, no municipio de porto alegre, o programa de incentivos ao uso de energia solar nas edificacoes, com objetivo de promover medidas necessarias ao fomento do uso e ao desenvolvimento tecnologico de sistemas de aproveitamento de energia solar para o aquecimento de agua em imoveis e de conscientizar a populacao sobre os beneficios da..." "Autor
MONICA LEAL.
Situação
ARQUIVADO"
"387" "PROC. 04073/06 - PLCL 020/06" "Altera a redacao do inciso xx e inclui os paragrafos 1 e 2, tudo no art. 18, e da nova redacao ao inciso ii do art. 39 da lei complementar n. 12, de 07 de janeiro de 1975, e alteracoes posteriores, incluindo regras que proibem a fixacao de publicidade, como faixas, cartazes e placas de divulgacao, inclusive as de cunho politico eleitoral." "Autor
MARGARETE MORAES, HAROLDO DE SOUZA
Situação
ARQUIVADO"
"388" "PROC. 04010/06 - PLCL 019/06" "Isenta do pagamento da taxa de coleta de lixo o circulo operario porto alegrense." "Autor
NEREU D'AVILA
Situação
ARQUIVADO ART 108"
"389" "PROC. 03940/06 - PLCL 016/06" "Institui o sistema municipal de inclusao digital, o conselho municipal de inclusao digital, orgao responsavel pela definicao das diretrizes gerais da politica de inclusao digital no municipio, e da outras providencias." "Autor
CARLOS TODESCHINI
Situação
ARQUIVADO"
"390" "PROC. 03732/06 - PLCL 014/06" "Inclui o inciso ix e paragrafo terceiro no art. 7 da lei complementar n. 197, de 21 de marco de 1989, e alteracoes posteriores (itbi), estabelecendo a nao-incidencia desse imposto na transmissao de bens imoveis adquiridos por meio de operacoes de arrendamento mercantil tributadas pelo issqn, quando o arrendatario fizer a opcao de compra." "Autor
BERNARDINO VENDRUSCOLO
Situação
ARQUIVADO"
"391" "PROC. 03724/06 - PLCL 017/06" "Altera o art. 50 da lei complementar n. 12, de 7 de janeiro de 1975, e alteracoes posteriores, atribuindo as penalidades de advertencia por escrito, multa de 50 ufms e, na reincidencia, o dobro da multa pelo descumprimento do disposto neste artigo (elevadores com ascensorista)." "Autor
BERNARDINO VENDRUSCOLO
Situação
ARQUIVADO ART 106"
"392" "PROC. 03710/06 - PLCL 018/06" "Institui o sistema de compensacao de credito entre impostos, taxas, contribuicoes e emolumentos cobrados pela administracao publica municipal, direta e indireta." "Autor
BERNARDINO VENDRUSCOLO
Situação
ARQUIVADO"
"393" "PROC. 03677/06 - PLCL 015/06" "Dispoe sobre as atividades de concursos de prognostico para o custeio da seguridade social do municipio de porto alegre, de acordo com o art. 195, inciso iii, da constituicao federal da republica federativa do brasil e com o art. 26, paragrafo 1, da lei federal n. 8212, de 24 de julho de 1991, e institui o comite fiscalizador dos jogos..." "Autor
ADELI SELL
Situação
ARQUIVADO ART 108"
"394" "PROC. 03330/06 - PLCL 013/06" "Inclui art. 2-a na lei complementar n.136, de 22 de julho de 1986, e alteracoes posteriores, que dispoe sobre a adocao de equipamentos de lazer e cultura, permitindo o cercamento de areas destinadas ao entretenimento infantil nos parques e pracas por meio de parcerias com empresas ou pessoas fisicas." "Autor
ELIAS VIDAL
Situação
ARQUIVADO"
"395" "PROC. 03168/06 - PLCL 012/06" "Dispoe sobre a instalacao individual de hidrometro nas edificacoes verticais residenciais e nas de uso misto e nos condominios residenciais de porto alegre, em conformidade com o inmetro e demais disposicoes legais e tecnicas aplicaveis, e revoga o art. 12 da lei complementar n. 170, de 31 de dezembro de 1987, com redacao dada pela lei..." "Autor
RAUL CARRION
Situação
ARQUIVADO ART 108"
"396" "PROC. 02615/06 - PLCL 011/06" "Dispoe sobre a alteracao dos regimes urbanisticos fixados no anexo 1.2 da lei complementar 434/99, para a subunidade (su) 1 da undade de estruturacao urbana (ueu) 146 da macrozona (mz) 3 e su 1 da ueu 012 da mz 4, e da outras providencias." "Autor
MARISTELA MAFFEI, SEBASTIAO MELO
Situação
ARQUIVADO
Veto
VETO TOTAL REJEITADO"
"397" "PROC. 02495/06 - PLCL 010/06" "Altera o inciso ii do art. 248 a lei complementar de n. 420, de 25 de agosto de 1998, e alteracoes posteriores, que institui o codigo de protecao contra incendio de porto alegre, vedando a instalacao de quaisquer aparelhos consumidores de gas no interior de banheiros." "Autor
DR. GOULART
Situação
ARQUIVADO"
"398" "PROC. 02479/06 - PLCL 009/06" "Da nova redacao aos incisos ii, x, xi, xii e xiii, do art. 118 da lei complementar n.434, de 1999, pddua e alteracoes posteriores, estabelecendo o limite maximo de 2,00m (dois metros) de altura para muros frontais e lateriais em recuos para ajardinamentos nos terrenos e edificacoes do municipio de porto alegre." "Autor
MARCIO BINS ELY
Situação
ARQUIVADO ART 108"
"399" "PROC. 01805/06 - PLCL 008/06" "Estabelece condicoes para funcionamento de clubes sociais e associacoes que estejam impedidas pela lei complementar n.12, de 7 de janeiro de 1975, de realizar atividades no periodo noturno, em face da emissao sonora." "Autor
JOSE ISMAEL HEINEN
Situação
ARQUIVADO"
"400" "PROC. 01694/06 - PLCL 007/06" "Altera o artigo 5 da lei complementar n. 482, de 26 de dezembro de 2002, que altera as leis complementares n. 07, de 1973, 48, de 1979, 197, de 1989, e a lei n. 7.773, de 1996, e revoga dispositivos das leis complementares n. 07, de 1973, 197, de 1989, e 396, de 1996, estendendo aos proprietarios de boxe comercial, individual ou coletivo, a..." "Autor
LUIZ BRAZ
Situação
ARQUIVADO"
"401" "PROC. 01693/06 - PLCL 026/06" "Institui, no ambito do municipio de porto alegre, o programa de incentivo e qualificacao profissional para os catadores e recicladores de lixo e da outras providencias." "Autor
ANGELICA KONZEN
Situação
ARQUIVADO ART 108"
"402" "PROC. 01078/06 - PLCL 006/06" "Inclui o art. 152a na lei complementar n. 133/85, que estabelece o estatuto dos servidores publicos municipais de porto alegre, garantindo o acrescimo do numero de semanas da licenca maternidade nos casos em que especifica." "Autor
MARIA CELESTE
Situação
ARQUIVADO ART 108"
"403" "PROC. 00999/06 - PLCL 005/06" "Acrescenta o paragrafo 3 ao art. 45 da lei complementar n. 170, de 31 de dezembro de 1987, e alteracoes posteriores, que estabelece normas para instalacoes hidrossanitarias e servicos publicos de abastecimento de agua e esgotamento sanitario prestados pelo departamento municipal de agua e esgotos e da outras providencias, autorizando o poder..." "Autor
ERVINO BESSON
Situação
ARQUIVADO"
"404" "PROC. 00949/06 - PLCL 004/06" "Altera a redacao do caput do artigo 71 e acrescenta o artigo 71-a a lei complementar n. 12, de 07 de janeiro de 1975, e alteracoes posteriores, que institui posturas para o municipio de porto alegre, proibindo o leilao de equinos abandonados." "Autor
MONICA LEAL.
Situação
ARQUIVADO"
"405" "PROC. 00840/06 - PLCL 003/06" "Da nova redacao ao caput do art. 20-a da lei complementar n. 12 de 07 de janeiro de 1975, e alteracoes posteriores, que institui posturas para o municipio de porto alegre e da outras providencias, estabelecendo condicionantes quanto ao cercamento de logradouros publicos como largos e parques." "Autor
NEREU D'AVILA
Situação
ARQUIVADO ART 108"
"406" "PROC. 00385/06 - PLCL 002/06" "Modifica a lei complementar n. 395, de 26 de dezembro de 1996, que institui o codigo municipal de saude de porto alegre, por meio da inclusao do art. 59-a e da alteracao do paragrafo 2 do art. 60, proibindo a ligacao de esgoto pluvial a rede cloacal." "Autor
RAUL CARRION
Situação
ARQUIVADO ART 108"
