"tit_projeto" "descricao" "autor_situacao"
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"826" "PROC. 03012/03 - PLE 023/03" "Declara de utilidade publica municipal o centro infantil renascer da esperanca, com sede na av nilo wulff, 919, n/c.;" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"827" "PROC. 02900/03 - PLE 022/03" "Revoga a declaracao de utilidade publica da uniaogaucha dos criadores de ra, estatuida pela lei 5.928, de 8.7.1987." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"828" "PROC. 02899/03 - PLE 021/03" "Institui area especial de interesse social aeis ii para regularizacao do loteamento clandestino situado na estrada octavio frasca numeros 1568 e 1578- morada das flores." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"829" "PROC. 02717/03 - PLE 020/03" "Dispoe sobre as diretrizes orcamentarias para 2004 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"830" "PROC. 02331/03 - PLE 019/03" "Revoga a declaracao de utilidade publica do centro de umbanda tupinamba estatuida pela lei 3605, de23.12.1971." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"831" "PROC. 02330/03 - PLE 018/03" "Revoga a declaracao de utilidade publica do coral de camara pro arte estatuida pela lei num 3.150,de 5.7.1968." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"832" "PROC. 02329/03 - PLE 017/03" "Revoga a lei 5417, de 28 de maio de 1984, que declara de utilidade publica a associacao comunitaria cidade intercap - acci." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"833" "PROC. 01743/03 - PLE 016/03" "Concede beneficio financeiro a plauto cruz e da outras providencias(pensao especial)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"834" "PROC. 01689/03 - PLE 015/03" "Denomina viaduto jose eduardo utzig a obra de arte localizada na av dom pedro ii que transpoe a av benjamin constant." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"835" "PROC. 01082/03 - PLE 014/03" "Altera o art 12 da lei 9.056, de 27.12.2002, que cria sec mun de dir humanos e seg urbana, o cons mun de justica e seguranca, extingue ccs das leis 6.203 e 6.310/1988, cria cargos e fgs e da outras" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"836" "PROC. 00941/03 - PLE 013/03" "Autoriza a alienacao do imovel sito na rua alberto viana rosa, lote num 11, da quadra 6, matricula67.389, do registro de imoveis da 3 zona de porto alegre, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"837" "PROC. 00940/03 - PLE 012/03" "Altera a lei 7532/94, modificada pela lei 7;880/96, que dispoe sobre a concessao de vales-alimentacao e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"838" "PROC. 00938/03 - PLE 011/03" "Autoriza a alienacao de imovel sito na travessa missoes, num 30, bairro santa tereza, matr 109518,do reg de imoveis da 2 zona de porto alegre e daoutras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"839" "PROC. 00936/03 - PLE 010/03" "Autoriza aalienacao de imovel sito na rua gen gomes carneiro; 947; esq rua catumbi, matr 62781 do reg de imoveis de porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"840" "PROC. 00934/03 - PLE 009/03" "Autoriza o poder executivo municipal a contratar financiamento com a caixa economica federal - caixa , a oferecer garantias e da providencias (programas pro-saneamento e pro-moradia - r$ 65.000.000,00)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"841" "PROC. 00926/03 - PLE 008/03" "Declara de utilidade publica municipal o instituto do excepcional, com sede na rua francisco braga,250, nesta capital." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"842" "PROC. 00819/03 - PLE 007/03" "Altera a redacao da ementa e do caput do art 1 da lei 6675, de 21de setembro de 1990(denomina rua manoel marques de fraga um logradouro irregular conhecido como beco da servidao)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"843" "PROC. 00818/03 - PLE 006/03" "Da nova redacao ao art 2 da lei 8.363, de 21.10.1999. (desafetacao e permuta de imovel de propriedade de condor empreendimentos imobiliarios sa)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"844" "PROC. 00602/03 - PLE 005/03" "Da nova redacao ao caput do art.primeiro da lei 4177, de 4 de outubro de 1976, que denomina rua bazilio pellin filho um via publica." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"845" "PROC. 00592/03 - PLE 003/03" "Revoga a lei 4.311, de 23 de agosto de 1977 e a lei 6.642, de 17 de julho de 1990." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"846" "PROC. 00538/03 - PLE 002/03" "Da nova redacao ao caput do art 1 da lei 8499, de22 de maio de 2000, que autorizou a alienacao de proprio municipal localizado na rua freire alemao,esquina rua tito livio zambecari." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"847" "PROC. 00050/03 - PLE 001/03" "Revoga a lei n. 5311, de 13 de setembro de 1983." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"848" "PROC. 03811/02 - PLE 088/02" "Autoriza a abertura de creditos suplementares no valor de r$ 225.000,00 no departamento municipal de limpeza urbana, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"849" "PROC. 03810/02 - PLE 087/02" "Institui no municipio de porto alegre a contribuicao para custeio da iluminacao publica prevista no artigo 149 a da constituicao federal." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"850" "PROC. 03808/02 - PLE 086/02" "Declara de utilidade publica o instituto da crianca com diabetes do rio grande do sul. - icdrs" "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"851" "PROC. 03807/02 - PLE 085/02" "Declara de utilidade publica o lar espirita jose simoes de mattos." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"852" "PROC. 03806/02 - PLE 084/02" "Declara de utilidade publica a associacao casa marta e maria." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"853" "PROC. 03801/02 - PLE 083/02" "Revoga a lei 5.911, de 07 de julho de 1987" "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"854" "PROC. 03800/02 - PLE 082/02" "Revoga a lei 5469, de 12 de novembro de 1 984, que declara de utilidade publica a escola metodista joao wesley de 1 grau incompleto." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"855" "PROC. 03799/02 - PLE 081/02" "Revoga a lei 6.276, de 21 de dezembro de 1988.(utilidade publica associacao cultural quixote)" "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"856" "PROC. 00039/90 - PLE 001/90" "Transfere atividades do dmlu para a secretaria municipal de saude e servico social e da outras providencias." "Autor
DEP MUNICIPAL DE LIMPEZA URBANA
Situação
ARQUIVADO"
"857" "PROC. 00206/90 - PLE 007/90" "Autoriza o poder executivo a transferir indice construtivo ao servi?nacional de aprendizagem comercial-senac" "Autor
SERVICO NACIONAL APRENDIZAGEM COMERCIAL
Situação
ARQUIVADO"
"858" "PROC. 00271/90 - PLE 009/90" "Autoriza o executivo municipal a abrir creditos especiais no valor de ncz$11.000,00, e d?utras providencias.( smt )" "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"859" "PROC. 00847/90 - PLE 022/90" "Autoriza o executivo municipal a abrir credito especial no valor cr$660.000,00." "Autor
SECRETARIA MUNICIPAL DE SAUDE
Situação
ARQUIVADO"
"860" "PROC. 00756/00 - PLE 005/00" "Autoriza permuta entre imovel proprio munic remanesc (...) tracado do plano dir. p/ a abertura da av aureliano de figueiredo pinto, e imovel de propriedade de zaida de souza cunha." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"861" "PROC. 00970/02 - PLE 018/02" "Revoga a lei 4.319, de 26 de setembro de 1977. (declarou de utilidade publica a assoc riograndense de doadores voluntarios de sangue)." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"862" "PROC. 01236/02 - PLE 022/02" "Modifica as especificacoes da classe de cargos de provimento efetivo no departamento municipal de agua e esgotos e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"863" "PROC. 01253/02 - PLE 028/02" "Revoga a lei 4863, de 18 de dezembro de 1980. (n. do protoc.: lei que declarou de utilidade publica o \"clube de patinadores tangaras\")" "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"864" "PROC. 01362/02 - PLE 039/02" "Cria a secretaria municipal de seguranca alimentar, abastecimento e agricultura, altera finalidades da sec.mun.de producao,ind.e comercio, cria cargos em comiss(...)e da outras pr." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"865" "PROC. 00320/02 - PLE 005/02" "Declara de utilidade publica a associacao de amigos da escolinha comunitaria criancas do futuro." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"866" "PROC. 00377/02 - PLE 008/02" "Revoga a lei n. 5074, de 29.12.81. (nota: lei que declarou de utilidade publica a uniao estadual dos funcionarios executivos do rio grande do sul." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"867" "PROC. 04265/01 - PLE 032/01" "Autoriza a abertura de creditos suplementares no legislativo municipal e na fundacao de assistencia social e cidadania -fasc, no valor de r4 2.486.266.49, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"868" "PROC. 03005/02 - PLE 062/02" "Estima a receita e fixa a despesa da administracao direta do municipio para o exercicio economico-financeiro de 2003." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"869" "PROC. 01418/90 - PLE 033/90" "Estabelece a composicao da despesa com pessoal, cfe. o disposto no art. 1 da lei n. 6611, de 06.06.90." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"870" "PROC. 02142/02 - PLE 045/02" "Declara de utilidade publica a fundacao central sul americana para o desenvolvimento de drogas anti-cancer - soad." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"871" "PROC. 02208/95 - PLE 059/95" "Inclui os cargos de coordenador-geral do gab de planejam - gaplan - e o de coordenador de relacoes politicas e governamentais, da sgm, no caput do art 4 da lei 5869/97, e da..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"872" "PROC. 02690/95 - PLE 078/95" "Autoriza o poder executivo municipal a conceder um complemento alimentar aos servidores do municipio de porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"873" "PROC. 01411/94 - PLE 033/94" "Altera a denom de escolas munic infantis const do anexo i dalei 6.978 de 23.12.91 que cria o programa munic de educ infantil cargos em comis e funcoes gratif altera a estrutura..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"874" "PROC. 01599/94 - PLE 039/94" "Autoriza a transformar a destinacao de bem de usocomum do povo p/ bem de uso especial e vice-versa.(altera limites da area verde e area verde e areade escola do quarteirao av ..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"875" "PROC. 01740/94 - PLE 049/94" "Autoriza a venda de areas de propriedade do municipio de poasituadas no loteamento que denominar-se-a parque industrial da restinga-pir." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"876" "PROC. 00811/96 - PLE 015/96" "Autoriza a alienacao de imovel a rua dr. alberto viana rosa, lote 11, da quadra 06, matricula 67.389 do registro de imoveis da 3 zona, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"877" "PROC. 00896/96 - PLE 016/96" "Cria funcao regida pela consolidacao das leis do trabalho, pertencente ao quadro celetista em extincao no departam municipal de agua e esgotos e da outras providencias (motorista)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"878" "PROC. 01003/94 - PLE 020/94" "Autoriza o executivo municipal a conceder vales-alimentacao a funcionario ativo e servidor celetista e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"879" "PROC. 02473/99 - PLE 020/99" "Autoriza a desafetacao do uso especial de imovel do dominio publico municipal e sua alienacao a honorio finck, independentemente de licitacao e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"880" "PROC. 02221/98 - PLE 022/98" "Modifica o art 71 da lei 6309, de 28.12.88, alt pela lei 6616, de 13.6.90, que assegura gratificacao de 110% aos func c exerc em regime de plantao no hps e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"881" "PROC. 03280/00 - PLE 046/00" "Autoriza a alienacao da passagem 7 do loteamento chacara dos santos neto aos lindeiros e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"882" "PROC. 03296/00 - PLE 049/00" "Autoriza o executivo municipal a formalizar acerto de contas com o estado do rio grande do sul e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"883" "PROC. 02761/00 - PLE 039/00" "Estima a receita e fixa a despesa da fundacao de assistencia social e cidadania - fasc - para o exercicio economico-financeiro de 2001." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"884" "PROC. 02208/91 - PLE 033/91" "Desafeta imovel de uso publico especial, autoriza a concessao de direito real de uso sobre o mesmo, e da outras providencias. (fundacao de atendimento ao deficiente e ao..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"885" "PROC. 02260/91 - PLE 035/91" "Autoriza o executivo a abrir creditos suplementares no valorde cr$ 454.000.000,00, e da outras providencias. (na secretaria municipal de saude e servico social para pgto de..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"886" "PROC. 02356/91 - PLE 038/91" "Declara de utilidade publica o clube de maes e pais bem me quer." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"887" "PROC. 02470/91 - PLE 040/91" "Autoriza a abertura de creditos adicionais no valor de cr$ 4.019.817.768,28, no dmae, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"888" "PROC. 02541/91 - PLE 047/91" "Estima a receita e fixa a despesa da fundacao de educacao social e comunitaria para o exercicio economico-financeiro de 1992." "Autor
GOVERNO MUNICIPAL
Situação
P - PARA CONSULTA"
"889" "PROC. 02816/91 - PLE 058/91" "Declara de utilidade publica a associacao dos moradores da vila do respeito." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"890" "PROC. 02837/91 - PLE 059/91" "Declara de utilidade publica a sociedade dorcas." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"891" "PROC. 03181/91 - PLE 071/91" "Altera artigos e acrescenta dispositivos a lei n 6787/91 e da outras providencias. (dispoe sobre a politica de atendimento dos direitos da crianca e do adolescente)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"892" "PROC. 00514/93 - PLE 009/93" "Declara de utilidade publica a cruz vermelha brasileira." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"893" "PROC. 00559/93 - PLE 010/93" "Cria a secretaria municipal de captacao de recursos e da outras providencias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"894" "PROC. 00567/93 - PLE 011/93" "Declara de utilidade publica a associacao educacional e assistencial recanto da alegria." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"895" "PROC. 00664/93 - PLE 016/93" "Autoriza a alienacao de imovel do patrimonio municipal ao condominio edificio porto belo e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"896" "PROC. 01244/93 - PLE 027/93" "Autoriza o departamento municipal de habitacao demhab a permuta uma area de terras no bairro restinga por outra na lomba do pinheiro (c/ empresa restinga de transp de passageiros)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"897" "PROC. 01413/93 - PLE 035/93" "Autoriza o municipio de poa a figurar c/ interveniente em contrato de emprestimo a sser celebrado entre o dmae e o estado do rgs." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"898" "PROC. 01937/93 - PLE 055/93" "Autoriza a fundacao de educacao social e comunitaria fesc a abrir creditos suplementares no valor de cr$ 36.308.392.600,00 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"899" "PROC. 02305/93 - PLE 064/93" "Desafeta parte do antigo leito da r cel lucas de oliveira e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"900" "PROC. 01482/92 - PLE 037/92" "Autoriza o executivo municipal a abrir creditos adicionais no valor de cr$ 49.734.700.000,00 e da outras providencias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"901" "PROC. 01697/92 - PLE 045/92" "Declara de utilidade publica a sociedade beneficente moria." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"902" "PROC. 01798/92 - PLE 048/92" "Declara de utilidade publica o centro comunitario vila alto erexim" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"903" "PROC. 01350/91 - PLE 011/91" "Autoriza o executivo municipal a abrir credito especial no valor de cr$ 300.000,00 e da outras providencias. (associacaodos municipios da grande porto alegre - agrampal)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"904" "PROC. 02121/91 - PLE 031/91" "Autoriza o executivo municipal a abrir credito suplementar no valor de cr$ 1.200.000.000,00, e da outtras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"905" "PROC. 01923/92 - PLE 054/92" "Autoriza o municipio a alienar area remanescente de propriedade municipal a roberto ubirajara marques c/ base no art 208 da lc 43/79." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"906" "PROC. 02201/92 - PLE 067/92" "Autoriza o exec mun a abrir creditos suplementares no valor de cr$ 109.670.108.000,00 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"907" "PROC. 03038/97 - PLE 046/97" "Estima a receita e fixa a despesa da fundacao de educacao social e comun itaria - fesc - para o exercicio economico-financeiro de 1998." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"908" "PROC. 01369/97 - PLE 017/97" "Estabelece o preco minimo para alienacao de terrenos de propriedade do municipio no porto seco." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"909" "PROC. 00632/98 - PLE 006/98" "Transfere ao municipio de porto alegre uma area de terras de propriedade do departamento municipal de habitacao - demhab, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"910" "PROC. 03132/96 - PLE 073/96" "Cria funcao celetista regida pela consolidacao das leis do trabalho, pertencente ao quadro celetista em extincao, na administracao centralizada do municipio e da outras provid." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"911" "PROC. 02372/99 - PLE 015/99" "Autoriza a desafetacao do uso especial de imovel do dominio publico municipal e permuta entre passagem de pedestre de propriedade de condor - empreendimentos imobiliarios s.a.(...)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"912" "PROC. 02562/93 - PLE 079/93" "Autoriza a doacao de terreno a uniao federal p/ a implementacao do centro de atencao integral a crianca-caic porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"913" "PROC. 02561/93 - PLE 078/93" "Autoriza a doacao de terreno a uniao federal para a implantacao de centro de atencao integral a crianca caic em porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"914" "PROC. 01356/02 - PLE 033/02" "Extingue e cria cargos de provimento efetivo na fundacao de assistencia social e cidadania." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"915" "PROC. 00783/92 - PLE 018/92" "Autoriza permuta de imoveis e da outras providencias(parsandadministracao e participacoes societarias ltda). (estrada monte cristo-vila monte cristo-vila nova)." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"916" "PROC. 03139/99 - PLE 034/99" "Estima a receita e fixa a despesa da fundacao de educacao social e comunitaria - fesc, para o exercicio economico-financeiro de 2000." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"917" "PROC. 01542/96 - PLE 033/96" "Desafeta da destinacao para area de praca proprio municipal para fins de regularizacao fundiaria atraves da concessao de direito real de uso. ( vila cosme galvao)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"918" "PROC. 01770/93 - PLE 047/93" "Autoriza o executivo municipal a abrir creditos suplementares no valor de cr$ 150.660.000,00 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"919" "PROC. 02239/95 - PLE 062/95" "Desafeta do uso especial e autoriza a alienacao de imovel, por retrocessao, a clive correa rotunno." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"920" "PROC. 00265/92 - PLE 006/92" "Modifica dispositivos da lei n 6095, de 20 de janeiro de 1988, com as alteracoes da lei n 6810, de 05 de marco de 1991e da outras providencias (vale-refeicao)." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"921" "PROC. 03315/02 - PLE 074/02" "X." "Autor
CESAR DE MOURA MANCUSO
Situação
EM TRAMITACAO"
"922" "PROC. 01938/93 - PLE 056/93" "Declara de utilidade publica a fundacao gaia." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"923" "PROC. 00296/91 - PLE 001/91" "Autoriza abertura de creditos adicionais no departamento municipal de agua e esgotos - dmae e na administracao centralizada e da outras providencias. (cr$ 700.000.000,00)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"924" "PROC. 00810/96 - PLE 014/96" "Cria e extingue cargos de provimento efetivo no plano classificado de cargos do departamento municipal de agua e esgotos(motorista, operador de maq. especiais e operario)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"925" "PROC. 02014/01 - PLE 012/01" "Dispoe sobre o plano plurianual para o quadrienio de 2002/2005 e da outras providencias. * * * 243 a ...* * *" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"926" "PROC. 03297/00 - PLE 050/00" "Dispoe sobre incentivo, no ambito do poder pubico mun, ao progr de arrendamento residencial com opcao de compra, instituido pela medida prov 1.944-19, de 21.9.00, e da outras prov." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"927" "PROC. 01931/92 - PLE 055/92" "Declara de utilidade publica o circulo de pais e mestres da escola estadual de 1 grau antao de faria." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"928" "PROC. 02662/91 - PLE 055/91" "Autoriza o municipio a permutar movel de dominio publico poroutro, de propriedade de zaida souza cunha, com base no inciso i do art. 12, da lei organica." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"929" "PROC. 00040/90 - PLE 002/90" "Cancela dividas decorrentes das tarifas de agua e esgotos e de servicos devidos ao departamento municipal de aguas e esgotos.(anistia tributaria)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"930" "PROC. 02127/94 - PLE 062/94" "Estima a receita e fixa a despesa do departamento municipal de limpeza urbana para o exercicio economico-financeiro de 1995." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"931" "PROC. 03088/93 - PLE 088/93" "Autoriza o executivo mun a aprovar projeto do daer de edificacoes sobre via publica no largo vespasiano julio veppo e da outras prov." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"932" "PROC. 01198/96 - PLE 024/96" "Declara de utilidade publica a associacao de pais e amigos do centro abrigado zona norte - apacazon." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"933" "PROC. 01514/96 - PLE 030/96" "Autor permuta de tres lotes prop mun local na r 1526, q \"c\", do loteam parque sao sebastiao com imovel de propr da augusta e respeitavel loja simbolica concordia & humanitas no.56." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"934" "PROC. 02134/95 - PLE 053/95" "Estima a receita e fixa a despesa do departamento municipal de limpeza urbana para o exercicio economico-financeiro de 1996." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"935" "PROC. 01872/91 - PLE 024/91" "Dispoe sobre as diretrizes orcamentarias para 1992, e da outras providencias(ldo 1992)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"936" "PROC. 02195/01 - PLE 013/01" "Dispoe sobre a responsabilidade solidaria do proprietario de casas de comercio , do promotor de espetaculo cursos e similares, dos responsaveis legais e do estabelecimento ......." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"937" "PROC. 03726/02 - PLE 080/02" "Autoriza a abertura de creditos suplementares no valor de r$ 11.328.200,00 e da outras providencias ( suplementacao do dmae)." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"938" "PROC. 02145/02 - PLE 048/02" "Autoriza a alienacao de imovel sito na rua aneron correa de oliveira, 183, matricula 27.967 do registro de imoveis da 3a. zona, de porto alegre, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"939" "PROC. 01474/92 - PLE 035/92" "Autoriza a venda de imovel independentemente de licitacao a forte peppino." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"940" "PROC. 03117/91 - PLE 067/91" "Declara de utilidade publica a associacao comunitaria vila nossa senhora da gloria." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"941" "PROC. 02542/91 - PLE 048/91" "Aprova o plano de auxilios, premios e subvencoes para o exercicio de 1992, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"942" "PROC. 02293/00 - PLE 025/00" "Declara de utilidade publica o movimento pelos direitos da crianca e do adolescente." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"943" "PROC. 00207/90 - PLE 008/90" "Dispoe sobre o regime de adiantamento numerario a funcionario do municipio e suas autarquias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"944" "PROC. 03247/91 - PLE 072/91" "Declara de utilidade publica o clube de maes nossa senhora das gracas." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"945" "PROC. 01798/98 - PLE 017/98" "Dispoe sobre as diretrizes orcamentarias para 1999 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"946" "PROC. 00164/97 - PLE 001/97" "Declara de utilidade publica a base emanente do evred rio grande do sul." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"947" "PROC. 01791/96 - PLE 035/96" "Declara de utilidade publica o instituto de desenvolvimento cultural (idc)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"948" "PROC. 02089/95 - PLE 050/95" "Dispoe sobre o expurgo de valores da divida ativa." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"949" "PROC. 03652/02 - PLE 077/02" "Autoriza desafetacao do uso especial de imovel domunicipio,aliena a luiz o b d vieira, geraldo r fonseca e ediba/sa, localizado no lot santos neto, destinado a passag de pedestres" "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"950" "PROC. 02403/94 - PLE 076/94" "Dispoe sobre o reajuste de vencimento e salarios relativo ao mes de novembro de 1994 e da outras providencias(13,25%). (este processo e um ple)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"951" "PROC. 01837/99 - PLE 009/99" "Dispoe sobre as diretrizes orcamentarias para 2000 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
