"tit_projeto" "descricao" "autor_situacao"
"130" "PROC. 02568/13 - PLCE 011/13" "ALTERA AS ALIQUOTAS DE CONTRIBUICAO PREVIDENCIARIA, ALTERANDO A AL. ''C'' DO INC. II DO ART. 2. DA LEI COMPLEMENTAR N. 505, DE 28 DE MAIO DE 2004; INCLUI AL. ''D'' AO INC. II E PARAGRAFOS 4., 5., 6., 7., 8. E 9., NO MESMO DISPOSITIVO; INCLUI PARAGRAFO 1. AO ART. 7., E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"131" "PROC. 02495/13 - PLCE 010/13" "altera o art. 24 e revoga o § 2º do art. 32 da Lei Complementar nº 626, de 15 de julho de 2009 – que institui o Plano Diretor Cicloviário Integrado e dá outras providências –, e inclui Anexo 6 na Lei Complementar nº 626, de 2009, criando o Fundo Municipal de Apoio à Implantação do Sistema Cicloviário (FMASC) e instituindo seu Conselho Gestor." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"132" "PROC. 02159/13 - PLCE 009/13" "ALTERA O ''CAPUT'' DO ART. 9. E O PARAGRAFO 2. DO ART. 17-A DA LEI COMPLEMENTAR N. 636, DE 13 DE JANEIRO DE 2010 - QUE INSTITUI O PROGRAMA MINHA CASA, MINHA VIDA - PORTO ALEGRE, ALTERA O PARAGRAFO UNICO DO ART. 1. DA LEI COMPLEMENTAR N. 548, DE 24 DE ABRIL DE 2006, ALTERADA PELA LEI COMPLEMENTAR N. 619, DE 10 DE JUNHO DE 2009, REVOGA A LEI..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"133" "PROC. 02154/13 - PLCE 008/13" "INSTITUI COMO AREA DE INTERESSE CULTURAL (AIC), OS IMOVEIS SITUADOS NO MZ 08 UEU 066 - QUARTEIRAO 01 DA AREA DENOMINADA ALDEIA INDIGENA CHARRUA POLIDORO LOCALIZADA NA ESTRADA SAO CAETANO, N. 2004, CARACTERIZADA COMO PROPRIEDADE MUNICIPAL INDIVISIVEL, INSTITUI REGIME URBANISTICO PROPRIO E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"134" "PROC. 02001/13 - PLCE 007/13" "INCLUI INC. XVII, RENUMERA O PARAGRAFO UNICO E INCLUI PARAGRAFO 2., TODOS DO ART. 71 E REVOGA O INC. IV DO ART. 21, AMBOS DA LEI COMPLEMENTAR N. 7, , DE 7 DE DEZEMBRO DE 1973, QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"135" "PROC. 01963/13 - PLCE 006/13" "ALTERA O ART. 14 DA LEI COMPLEMENTAR N. 703, DE 28 DE SETEMBRO DE 2012 - QUE ESTABELECE AS DIRETRIZES PARA A IMPLEMENTACAO DA INFRAESTRUTURA NECESSARIA A REALIZACAO DA COPA DO MUNDO DE 2014, IMPLANTACAO DO SISTEMA 'BUS RAPID TRANSIT' (BRT) E DO METRO DE PORTO ALEGRE." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"136" "PROC. 01699/13 - PLCE 005/13" "ESTABELECE MEDIDAS DE INCENTIVO E APOIO A INOVACAO E A PESQUISA CIENTIFICA E TECNOLOGICA NO AMBIENTE EMPRESARIAL, ACADEMICO E SOCIAL NO MUNICIPIO DE PORTO ALEGRE E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"137" "PROC. 00823/13 - PLCE 004/13" "ALTERA O CAPUT DO ART. 1. DA LEI COMPLEMENTAR N. 666, DE 30 DE DEZEMBRO DE 2010, INCLUINDO OS TERRENOS NOS QUAIS SE TENHA A FINALIDADE DE IMPLANTAR CLINICAS MEDICAS, EM ROL PARA CUJOS PROJETOS DE REFORMAS, ADEQUACOES OU AMPLIACOES SAO DEFINIDOS INDICES DE APROVEITAMENTO E AMPLIANDO A DATA MAXIMA DE PROTOCOLIZACAO DOS PEDIDOS DE APROVACAO DESSE..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"138" "PROC. 00773/13 - PLCE 003/13" "INSTITUI AREAS ESPECIAIS DE INTERESSE SOCIAL, NA CATEGORIA DE AEIS III E DEFINE REGIME URBANISTICO, QUE VISA ATENDER A DEMANDA HABITACIONAL PRORITARIA (DHP), PARA ATENDIMENTO AOS REASSENTAMENTOS VINCULADOS AS OBRAS DA COPA DE 2014, NA FORMA DA LEI COMPLEMENTAR 434, DE 1. DE DEZEMBRO DE 1999, MODIFICADA PELA LEI COMPLEMENTAR N. 646, DE 22 DE..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"139" "PROC. 00768/13 - PLCE 002/13" "revoga o art. 42 da Lei Complementar nº 663, de 28 de dezembro de 2010." "Autor
do Governo Municipal
Situação
ARQUIVADO"
"140" "PROC. 00677/13 - PLCE 001/13" "ALTERA O PARAGRAFO UNICO DO ART. 20, OS ART. 26 E 27 E INCLUI ART. 26-A, TODOS DA LEI COMPLEMENTAR N. 677, DE 19 DE JULHO DE 2011 - QUE ALTERA OS ARTS. 4 E 44 E O ANEXO I E INCLUI ARTS. 36-A,, 37-A E 43-A NA LEI N. 6.309, DE 28 DE DEZEMBRO DE 1988, E ALTERACOES POSTERIORES, CRIANDO O GRUPO ESM - ESPECIALIDADE MEDICA E AS CLASSES DE CARGOS EM..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"141" "PROC. 03425/13 - PLCE 020/13" "INSTITUI O CORREDOR PARQUE DO GASOMETRO E ALTERA O PARAGRAFO 3. DO ART. 154 DA LEI COMPLEMENTAR N. 646, DE 22 DE JULHO DE 2010." "Autor
GOVERNO MUNICIPAL
Situação
AGUARDANDO REPUBLICACAO DA LEI"
"142" "PROC. 03349/13 - PLCE 019/13" "DISPOE SOBRE INFORMACOES A SEREM PRESTADAS PELAS ADMINISTRADORAS DE CARTOES DE CREDITO OU DE DEBITO EM CONTA CORRENTE E DEMAIS ESTABELECIMENTOS SIMILARES.." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"143" "PROC. 03348/13 - PLCE 018/13" "ALTERA A AL. ''C'' DO INC. I E INCLUI AL. ''F'' AO INC. II E PARAGRAFO 6. AO ART. 8., TODOS DA LEI COMPLEMENTAR N. 197, DE 21 DE MARCO DE 1989 - QUE INSTITUI E DISCIPLINA O IMPOSTO SOBRE A TRANSMISSAO ''INTER-VIVOS'', POR ATO ONEROSO, DE BENS IMOVEIS E DE DIREITOS REAIS A ELES RELATIVOS.." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"144" "PROC. 03347/13 - PLCE 017/13" "INCLUI PARAGRAFO 7. AO ART. 3., INCS. XXIII E XXIV AO ART. 21 E INC. XXIX AO ART. 70, E ALTERA O INC. II DO PARAGRAFO 2. DO ART. 21 E O PARAGRAFO 3. DO ART. 68, TODOS DA LEI COMPLENTAR N. 7, DE 7 DE DEZEMBRO DE 1973 - QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO -, ALTERA OS ART. 3., 6. E 11, E REVOGA O PARAGRAFO UNICO DA..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"145" "PROC. 03246/13 - PLCE 016/13" "DEFINE O INDICE DE APROVEITAMENTO PARA O ESTUDO DE VIABILIDADE URBANISTICA (EVU) REFERENTE AO EMPREENDIMENTO NAVAL LOCALIZADO NA ILHA GRANDE DOS MARINHEIROS E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"146" "PROC. 03185/13 - PLCE 015/13" "extingue a Subunidade 10 da Unidade de Estruturação Urbana (UEU) 10 da Macrozona (MZ) 07, definida como Área Especial de Interesse Social I (AEIS I), e altera os limites, os regimes urbanísticos e as Subunidades 01 e 05 da UEU 10 da MZ 07, revogando a Lei Complementar nº 621, de 23 de junho de 2009." "Autor
Governo Municipal
Situação
AGUARDANDO REPUBLICACAO DA LEI"
"147" "PROC. 02821/13 - PLCE 014/13" "ALTERA OS CAPUTS DOS ARTS. 42, 45 E 61, OS INCC. I A IV DO ART. 62 E O INC. VIII DO ART. 133, E INCLUI PARAGRAFOS 1, 1 E 3 AO ART. 61,TODOS DA LEI COMPLEMENTAR N. 628, DE 17 DE AGOSTO DE 2009 - QUE CONSOLIDA A LEGISLACAO MUNICIPAL QUE DISPOE SOBRE A DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCENTE E REVOGA O ART. 13 DA LEI N. 9.693, DE 29 DE..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"148" "PROC. 02686/13 - PLCE 013/13" "estabelece regras para a supressão, o transplante ou a poda de espécies vegetais no Município de Porto Alegre, revoga os Decretos nºs 10.237, de 11 de março de 1992, 10.258, de 3 de abril de 1992, 15.418, de 20 de dezembro de 2006, 17.232, de 26 de agosto de 2011, 18.083, de 21 de novembro de 2012, e 18.305, de 28 de maio de 2013, e dá outras..." "Autor
do Governo Municipal
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"149" "PROC. 02599/13 - PLCE 012/13" "INSTITUI O CODIGO MUNICIPAL DE LIMPEZA URBANA, REVOGA AS LEIS COMPLEMENTARES N. 234, DE 10 DE OUTUBRO DE 1990; A LEI COMPLEMENTAR N. 274, DE 25 DE MARCO DE 1992; 376, DE 3 DE JUNHO DE 1996; 377, DE 3 DE JUNHO DE 1996; 591, DE 23 DE ABRIL DE 2008; E 602, DE 24 DE NOVEMBRO DE 2008, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"150" "PROC. 02568/13 - PLCE 011/13" "ALTERA AS ALIQUOTAS DE CONTRIBUICAO PREVIDENCIARIA, ALTERANDO A AL. ''C'' DO INC. II DO ART. 2. DA LEI COMPLEMENTAR N. 505, DE 28 DE MAIO DE 2004; INCLUI AL. ''D'' AO INC. II E PARAGRAFOS 4., 5., 6., 7., 8. E 9., NO MESMO DISPOSITIVO; INCLUI PARAGRAFO 1. AO ART. 7., E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"151" "PROC. 02495/13 - PLCE 010/13" "altera o art. 24 e revoga o § 2º do art. 32 da Lei Complementar nº 626, de 15 de julho de 2009 – que institui o Plano Diretor Cicloviário Integrado e dá outras providências –, e inclui Anexo 6 na Lei Complementar nº 626, de 2009, criando o Fundo Municipal de Apoio à Implantação do Sistema Cicloviário (FMASC) e instituindo seu Conselho Gestor." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"152" "PROC. 02159/13 - PLCE 009/13" "ALTERA O ''CAPUT'' DO ART. 9. E O PARAGRAFO 2. DO ART. 17-A DA LEI COMPLEMENTAR N. 636, DE 13 DE JANEIRO DE 2010 - QUE INSTITUI O PROGRAMA MINHA CASA, MINHA VIDA - PORTO ALEGRE, ALTERA O PARAGRAFO UNICO DO ART. 1. DA LEI COMPLEMENTAR N. 548, DE 24 DE ABRIL DE 2006, ALTERADA PELA LEI COMPLEMENTAR N. 619, DE 10 DE JUNHO DE 2009, REVOGA A LEI..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"153" "PROC. 02154/13 - PLCE 008/13" "INSTITUI COMO AREA DE INTERESSE CULTURAL (AIC), OS IMOVEIS SITUADOS NO MZ 08 UEU 066 - QUARTEIRAO 01 DA AREA DENOMINADA ALDEIA INDIGENA CHARRUA POLIDORO LOCALIZADA NA ESTRADA SAO CAETANO, N. 2004, CARACTERIZADA COMO PROPRIEDADE MUNICIPAL INDIVISIVEL, INSTITUI REGIME URBANISTICO PROPRIO E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"154" "PROC. 02001/13 - PLCE 007/13" "INCLUI INC. XVII, RENUMERA O PARAGRAFO UNICO E INCLUI PARAGRAFO 2., TODOS DO ART. 71 E REVOGA O INC. IV DO ART. 21, AMBOS DA LEI COMPLEMENTAR N. 7, , DE 7 DE DEZEMBRO DE 1973, QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"155" "PROC. 01963/13 - PLCE 006/13" "ALTERA O ART. 14 DA LEI COMPLEMENTAR N. 703, DE 28 DE SETEMBRO DE 2012 - QUE ESTABELECE AS DIRETRIZES PARA A IMPLEMENTACAO DA INFRAESTRUTURA NECESSARIA A REALIZACAO DA COPA DO MUNDO DE 2014, IMPLANTACAO DO SISTEMA 'BUS RAPID TRANSIT' (BRT) E DO METRO DE PORTO ALEGRE." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"156" "PROC. 01699/13 - PLCE 005/13" "ESTABELECE MEDIDAS DE INCENTIVO E APOIO A INOVACAO E A PESQUISA CIENTIFICA E TECNOLOGICA NO AMBIENTE EMPRESARIAL, ACADEMICO E SOCIAL NO MUNICIPIO DE PORTO ALEGRE E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"157" "PROC. 00823/13 - PLCE 004/13" "ALTERA O CAPUT DO ART. 1. DA LEI COMPLEMENTAR N. 666, DE 30 DE DEZEMBRO DE 2010, INCLUINDO OS TERRENOS NOS QUAIS SE TENHA A FINALIDADE DE IMPLANTAR CLINICAS MEDICAS, EM ROL PARA CUJOS PROJETOS DE REFORMAS, ADEQUACOES OU AMPLIACOES SAO DEFINIDOS INDICES DE APROVEITAMENTO E AMPLIANDO A DATA MAXIMA DE PROTOCOLIZACAO DOS PEDIDOS DE APROVACAO DESSE..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"158" "PROC. 00773/13 - PLCE 003/13" "INSTITUI AREAS ESPECIAIS DE INTERESSE SOCIAL, NA CATEGORIA DE AEIS III E DEFINE REGIME URBANISTICO, QUE VISA ATENDER A DEMANDA HABITACIONAL PRORITARIA (DHP), PARA ATENDIMENTO AOS REASSENTAMENTOS VINCULADOS AS OBRAS DA COPA DE 2014, NA FORMA DA LEI COMPLEMENTAR 434, DE 1. DE DEZEMBRO DE 1999, MODIFICADA PELA LEI COMPLEMENTAR N. 646, DE 22 DE..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"159" "PROC. 00768/13 - PLCE 002/13" "revoga o art. 42 da Lei Complementar nº 663, de 28 de dezembro de 2010." "Autor
do Governo Municipal
Situação
ARQUIVADO"
"160" "PROC. 00677/13 - PLCE 001/13" "ALTERA O PARAGRAFO UNICO DO ART. 20, OS ART. 26 E 27 E INCLUI ART. 26-A, TODOS DA LEI COMPLEMENTAR N. 677, DE 19 DE JULHO DE 2011 - QUE ALTERA OS ARTS. 4 E 44 E O ANEXO I E INCLUI ARTS. 36-A,, 37-A E 43-A NA LEI N. 6.309, DE 28 DE DEZEMBRO DE 1988, E ALTERACOES POSTERIORES, CRIANDO O GRUPO ESM - ESPECIALIDADE MEDICA E AS CLASSES DE CARGOS EM..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"161" "PROC. 03913/11 - PLCE 009/11" "DISPENSA O PODER EXECUTIVO MUNICIPAL DE REALIZAR LANCAMENTOS RETROATIVOS; DISPENSA O LANCAMENTO POR DESCUMPRIMENTO DE OBRIGACAO ACESSORIA E ESTABELECE A DATA DE RETROACAO DE LANCAMENTOS, NAS CONDICOES QUE ESTABELECE." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"162" "PROC. 03772/11 - PLCE 008/11" "ALTERA O ''CAPUT'', A AL. 'B' DO INC. I E AS ALS. ''B'' E ''C'' DO INC. II DO PARAGRAFO 1 DO ART. 1, OS INCS. I, V E IX DO ''CAPUT'' E O INC. II DO PARAGRAFO UNICO DO ART. 3; O ''CAPUT'' E O PARAGRAFO 1 DO ART. 4; O PARAGRAFO UNICO DO ART. 5; OS ARTS. 6 E 8; O INC. I DO ART. 9; ACRESCENTA ART. 2-A E INC. III NO PARAGRAFO UNICO..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"163" "PROC. 03699/11 - PLCE 007/11" "ALTERA OS PARAGRAFOS 1 E 2 DO ART. 8, O PARAGRAFO 3 DO ART. 12, OS ARTS. 14, 18, 19 E 20 DA LEI COMPLEMENTAR N. 478, DE 26 DE SETEMBRO DE 2002 E INCLUI O ART. 19-A NA REFERIDA LEI COMPLEMENTAR, QUE DISPOE SOBRE O DEPARTAMENTO MUNICIPAL DE PREVIDENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE PORTO ALEGRE (PREVIMPA), ..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"164" "PROC. 03665/11 - PLCE 006/11" "INCLUI PARAGRAFO 2., RENUMERA O PARAGRAFO UNICO DO ART. 107 E INCLUI ART. 107-A A LEI COMPLEMENTAR N. 133, DE 31 DE DEZEMBRO DE 1985 - ESTATUTO DOS SERVIDORES PUBLICOS DE PORTO ALEGRE." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"165" "PROC. 03594/11 - PLCE 005/11" "CONSOLIDA A LEGISLACAO SOBRE CRIACAO, COMERCIO, EXIBICAO, CIRCULACAO E POLITICAS DE PROTECAO DE ANIMAIS NO MUNICIPIO DE PORTO ALEGRE E REVOGA LEGISLACAO SOBRE O TEMA." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"166" "PROC. 03138/11 - PLCE 004/11" "ESTABELECE REGRAS DE PERCEPCAO DE VENCIMENTOS AOS SERVIDORES MUNICIPARIOS EM EXERCICIO NA SECRETARIA MUNICIPAL DE SAUDE (SMS), QUE ADERIRAM AO MOVIMENTO GREVISTA DA SAUDE, NO PERIODO DE AGOSTO A SETEMBRO DE 2011, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"167" "PROC. 03137/11 - PLCE 003/11" "INSTITUI, NO MUNICIPIO DE PORTO ALEGRE, O ESTUDO DE IMPACTO DE VIZINHANCA (EIV), NOS TERMOS DOS ARTS. 36, 37 E 38 DA LEI FEDERAL N. 10.257, DE 10 DE JULHO DE 2001 - ESTATUTO DA CIDADE, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"168" "PROC. 03073/11 - PLCE 002/11" "CRIA O FUNDO MUNICIPAL DOS DIREITOS ANIMAIS (FMDA) E INSTITUI SEU CONSELHO GESTOR." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"169" "PROC. 02287/11 - PLCE 001/11" "CRIA O GRUPO ESPECIALIDADE MEDICA E A CLASSE DE CARGOS DE MEDICO ESPECIALISTA NO ANEXO I, LETRA A - DO QUADRO DE CARGOS DE PROVIMENTO EFETIVO; CRIA A ESPECIFICACAO DE CLASSE DESSA CLASSE DE CARGOS NO ANEXO I, LETRA B - ESPECIFICACOES DE CLASSES; EXTINGUE A CLASSE DE CARGOS DE PROVIMENTO EFETIVO DE MEDICO; CRIA A CLASSE DE CARGOS DE MEDICO..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"170" "PROC. 04370/10 - PLCE 016/10" "REVOGA O PARAGRAFO 7 DO ART. 6 DA LEI COMPLEMENTAR N. 197, DE 21 DE MARCO DE 1989, QUE INSTITUI E DISCIPLINA O IMPOSTO SOBRE A TRANSMISSAO INTER-VIVOS, POR ATO ONEROSO, DE BENS IMOVEIS E DE DIREITOS REAIS A ELES RELATIVOS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"171" "PROC. 04369/10 - PLCE 015/10" "ALTERA O ART. 11; O INC. XXI DO ART. 21; A AL. B DO PARAGRAFO 1 DO ART. 70; E O CAPUT E O ITEM 2 DA AL. A DO INC. I DO ART. 72, E ACRESCENTA ITEM 3 DA REFERIDA ALINEA; TODOS DA LEI COMPLEMENTAR N. 7, DE 7 DE DEZEMBRO DE 1973, QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"172" "PROC. 04243/10 - PLCE 014/10" "CRIA NO MUNICIPIO DE PORTO ALEGRE O FUNDO PARA IMPLEMENTACAO DO PROGRAMA DE REDUCAO GRADATIVA (FRGV) DE VEICULOS DE TRACAO ANIMAL (VTAS) E VEICULOS DE TRACAO HUMANA (VTHS); SEU CONSELHO GESTOR E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"173" "PROC. 04240/10 - PLCE 013/10" "ACRESCENTA O PARAGRAFO 4 AO ART. 68 DA LEI COMPLEMENTAR N. 133, DE 31 DE DEZEMBRO DE 1985, QUE ESTABELECE SOBRE O ESTATUTO DOS FUNCIONARIOS PUBLICOS DO MUNICIPIO DE PORTO ALEGRE, POSSIBILITANTO A ATRIBUICAO DE FUNCAO GRATIFICADA ESPECIAL PARA POSTOS DE CONFIANCA DO GABINETE DE PLANEJAMENTO ESTRATEGICO (GPE), DO GABINETE DO PREFEITO (GP); E DA..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"174" "PROC. 04226/10 - PLCE 012/10" "DISPOE SOBRE OS CENTROS ADMINISTRATIVOS REGIONAIS (CARS) E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"175" "PROC. 04118/10 - PLCE 011/10" "DISPOE SOBRE PARCELAMENTO ORDINARIO DE CREDITOS DECORRENTES DA PRESTACAO DOS SERVICOS DE ABASTECIMENTO DE AGUA E REMOCAO DE ESGOTOS; AUTORIZA O DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS (DMAE) A CONCEDER REDUCAO DA MULTA E DOS JUROS DE MORA, PARA PAGAMENTO OU PARCELAMENTO DAS DIVIDAS VENCIDAS ATE 31 DE OUTUBRO DE 2010; E ALTERA OS ARTS. 44, 49 E..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"176" "PROC. 04117/10 - PLCE 010/10" "DEFINE INDICE DE APROVEITAMENTO PARA PROJETOS DE REFORMAS OU AMPLIACOES DE CENTROS ESPORTIVOS, CLUBES, EQUIPAMENTOS ADMINISTRATIVOS, HOSPITAIS, HOTEIS, APART-HOTEIS (RESIDENCIAIS COM SERVICOS DE HOTELARIA), CENTROS DE EVENTOS, CENTROS COMERCIAIS, SHOPPING CENTERS, ESCOLAS, UNIVERSIDADES E IGREJAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"177" "PROC. 03803/10 - PLCE 009/10" "INCLUI ART. 134-A NO TITULO IV - DAS DISPOSICOES GERAIS E FINAIS - , ALTERA O PARAGRAFO 3 DO ART. 27, O CAPUT DO ART. 34, O PARAGRAFO 1 DO ART. 43, O PARAGRAFO 2 DO ART. 48, O CAPUT DO ART. 65, O ART. 66, O INC. III DO ART. 70, O INC. I DO ART. 81, TODOS DA LEI COMPLEMENTAR N. 478, DE 26 DE SETEMBRO DE 2002, QUE DISPOE SOBRE O REGIME PROPRIO DE..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"178" "PROC. 03383/10 - PLCE 008/10" "ALTERA LIMITES DE SUBUNIDADES, DE UNIDADES DE ESTRUTURACAO URBANA (UEU) E DE MACROZONAS (MZS), CRIA SUBUNIDADES, INSTITUI COMO AREAS ESPECIAIS DE INTERESSE SOCIAL - AEIS I E III - NO PLANO DIRETOR DE DESENVOLVIMENTO URBANO E AMBIENTAL (LEI COMPLEMENTAR N. 434, DE 1 DE DEZEMBRO DE 1999) AS AREAS CORRESPONDENTES AOS EMPREENDIMENTOS APROVADOS NO..." "Autor
GOVERNO MUNICIPAL
Situação
P - PARA CONSULTA"
"179" "PROC. 03181/10 - PLCE 007/10" "INCLUI INC. XVI E PARAGRAFO UNICO AO ART. 71 DA LEI COMPLEMENTAR N. 7, DE 7 DE DEZEMBRO DE 1973, QUE TRATA DE HIPOTESES DE ISENCAO DO IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA (ISSQN)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"180" "PROC. 02974/10 - PLCE 006/10" "ALTERA A REDACAO DO PARAGRAFO 7 DO ART. 52 DA LEI COMPLEMENTAR N. 434, DE 1 DE DEZEMBRO DE 1999, ALTERADA PELA LEI COMPLEMENTAR N. 646, DE 22 DE JULHO DE 2010 (ALTERA LIMITES DAS EDIFICACOES MA MACROZONA 1 - ART. 52 DO PDDUA)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"181" "PROC. 02003/10 - PLCE 005/10" "ALTERA A REDACAO DO PARAGRAFO 2 DO ART. 1 DA LEI COMPLEMENTAR N. 605, DE 29 DE SETEMBRO DE 2008, QUE ISENTA A PESSOA FISICA, JURIDICA OU EQUIPARADA, NACIONAL OU ESTRANGEIRA, DO ISSQN, DO IPTU, DO ITBI, DAS TAXAS INSTITUIDAS PELO MUNICIPIO DE PORTO ALEGRE E DA CONTRIBUICAO PARA CUSTEIO DO SERVICO DE ILUMINACAO PUBLICA (CIP); E INCLUI I INC...." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"182" "PROC. 01241/10 - PLCE 004/10" "CRIA O CONSELHO MUNICIPAL DOS DIREITOS DO POVO NEGRO E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"183" "PROC. 01188/10 - PLCE 003/10" "ESTABELECE NORMAS SOBRE A INCORPORACAO DE FUNCOES GRATIFICADAS NO AMBITO DO DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS (DMAE), E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"184" "PROC. 01187/10 - PLCE 002/10" "ALTERA O INC. II DO ART. 11 ; O CAPUT E OS INCS. I E II DO ART. 12; O ART. 13; O CAPUT DO ART. 14; O PARAGRAFO 1 DO ART. 16; O CAPUT DO ART. 17; O PARAGRAFO UNICO DO ART. 20; O PARAGRAFO 2 DO ART. 29...E REVOGA DISPOSITIVOS, TODOS DA LEI COMPLEMENTAR N. 133, DE 31 DE DEZEMBRO DE 1985, QUE ESTABELECE O ESTATUTO DOS FUNCIONARIOS PUBLICOS DO..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"185" "PROC. 01093/10 - PLCE 001/10" "CRIA O FUNDO MUNICIPAL DO PLANEJAMENTO URBANO (FMPU), DA SECRETARIA DO PLANEJAMENTO MUNICIPAL (SPM), E ALTERA A LEI COMPLEMENTAR N. 612, DE 19 DE FEVEREIRO DE 2009, QUE CRIA O FUNDO MUNICIPAL DE HABITACAO DE INTERESSE SOCIAL (FMHIS)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
